,state,random,RNNTestcov,Stellarbscov,Stellarbtcov,testRNNsc,testRNNsc_cam,nc_ctm,nc_cam,gini
87,0.948051948051948,0.8658008658008658,0.8658008658008658,0.8658008658008658,0.9047619047619048,0.7922077922077922,0.8744588744588745,0.8181818181818182,0.8787878787878788,1.0
88,0.9523809523809523,0.8874458874458875,0.8831168831168831,0.8658008658008658,0.9047619047619048,0.8138528138528138,0.8528138528138528,0.8311688311688312,0.8744588744588745,1.0
89,0.9523809523809523,0.8658008658008658,0.8484848484848485,0.8701298701298701,0.9090909090909091,0.8311688311688312,0.8658008658008658,0.8398268398268398,0.9090909090909091,1.0
90,0.9567099567099567,0.922077922077922,0.8917748917748918,0.8831168831168831,0.9264069264069265,0.8398268398268398,0.922077922077922,0.8528138528138528,0.8917748917748918,1.0
91,0.9567099567099567,0.9047619047619048,0.9177489177489178,0.9047619047619048,0.935064935064935,0.8528138528138528,0.9264069264069265,0.8614718614718615,0.9177489177489178,1.0
92,0.961038961038961,0.935064935064935,0.9393939393939394,0.9177489177489178,0.9437229437229437,0.8658008658008658,0.9437229437229437,0.8701298701298701,0.935064935064935,1.0
93,0.961038961038961,0.9307359307359307,0.9393939393939394,0.935064935064935,0.948051948051948,0.8744588744588745,0.9264069264069265,0.8874458874458875,0.9307359307359307,1.0
94,0.9653679653679653,0.9393939393939394,0.9567099567099567,0.9393939393939394,0.961038961038961,0.8744588744588745,0.922077922077922,0.9047619047619048,0.9393939393939394,1.0
95,0.9696969696969697,0.961038961038961,0.948051948051948,0.961038961038961,0.961038961038961,0.8787878787878788,0.948051948051948,0.9134199134199135,0.961038961038961,1.0
96,0.974025974025974,0.9437229437229437,0.9696969696969697,0.974025974025974,0.9653679653679653,0.9004329004329005,0.9783549783549783,0.9437229437229437,0.9653679653679653,1.0
97,0.9783549783549783,0.9437229437229437,0.9913419913419913,0.9826839826839827,0.974025974025974,0.922077922077922,0.9567099567099567,0.9567099567099567,0.9783549783549783,1.0
98,0.9826839826839827,0.987012987012987,1.0,0.9913419913419913,0.9783549783549783,0.9437229437229437,0.9783549783549783,0.974025974025974,0.9826839826839827,1.0
99,0.9956709956709957,0.9956709956709957,0.9913419913419913,0.9956709956709957,0.9826839826839827,0.9653679653679653,0.9913419913419913,0.987012987012987,1.0,1.0
100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
